Date,Store,SKU,SalesQuantity,InventoryLevel,UnitCost,SellingPrice,LeadTime,SupplierID,Category,OrderedDate,OrderedQuantity,OrderStatus,DemandForecast,CV,InventoryCategory,SafetyStock,EOQ,ReorderPoint,PendingOrders,Reorder,OrderQuantity,OrderPriority,TotalSales,AverageInventoryLevel,InventoryTurnover
2023-04-11,Store003,SKU002,1,14,69.57,144.82,5,SUP002,Clothing,,0,None,9.285714285714286,0.44687170121026343,C,10.484026374443221,19.27248223318863,56.91259780301465,0,True,42.91259780301465,Medium,4369,54.772602739726025,79.76615646258503
2023-04-11,Store003,SKU003,12,52,27.47,32.96,3,SUP003,Books,,0,None,9.714285714285714,0.49263346168064476,C,9.626516732683555,19.712215212183246,38.769373875540694,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-12,Store001,SKU001,10,12,305.84,367.01,7,SUP001,Electronics,,0,None,12.285714285714286,0.4469480032434872,C,12.78266391216064,22.168188275738085,98.78266391216064,0,True,86.78266391216064,High,5326,55.054794520547944,96.73998507091316
2023-04-12,Store001,SKU002,10,66,69.57,144.82,5,SUP002,Clothing,,0,None,10.571428571428571,0.4888827050106926,C,11.603530548078444,20.56349053193895,64.4606734052213,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-12,Store001,SKU003,11,70,27.47,32.96,3,SUP003,Books,,0,None,9.142857142857142,0.5124098617067465,C,10.087258421679966,19.123657749350297,37.51582985025139,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-12,Store002,SKU001,7,49,305.84,367.01,7,SUP001,Electronics,,0,None,11.857142857142858,0.48777608644303344,C,14.036779212620559,21.778101714468008,97.03677921262056,0,True,48.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-12,Store002,SKU002,10,95,69.57,144.82,5,SUP002,Clothing,,0,None,11.428571428571429,0.5114843407900957,C,12.823879339210837,21.38089935299395,69.96673648206799,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-04-12,Store002,SKU003,5,20,27.47,32.96,3,SUP003,Books,,0,None,9.714285714285714,0.5196382683114912,C,10.218394694715325,19.712215212183246,39.36125183757247,0,True,19.361251837572468,Low,3662,54.57260273972603,67.10326823635724
2023-04-12,Store003,SKU001,25,56,305.84,367.01,7,SUP001,Electronics,,0,None,14.285714285714286,0.47559981845990906,C,13.637857369667923,23.904572186687872,113.63785736966793,0,True,57.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-12,Store003,SKU002,10,88,69.57,144.82,5,SUP002,Clothing,,0,None,10.285714285714286,0.44687170121026343,C,10.484026374443221,20.2837021134844,61.91259780301465,0,False,0.0,Low,4369,54.772602739726025,79.76615646258503
2023-04-12,Store003,SKU003,15,12,27.47,32.96,3,SUP003,Books,,0,None,10.714285714285714,0.49263346168064476,C,9.626516732683555,20.701966780270627,41.769373875540694,0,True,29.769373875540694,Low,3639,54.92602739726028,66.25274341580207
2023-04-13,Store001,SKU001,16,78,305.84,367.01,7,SUP001,Electronics,,0,None,13.571428571428571,0.4469480032434872,C,12.78266391216064,23.299294900428702,107.78266391216064,0,True,29.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-04-13,Store001,SKU002,5,61,69.57,144.82,5,SUP002,Clothing,,0,None,9.714285714285714,0.4888827050106926,C,11.603530548078444,19.712215212183246,60.174959119507015,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-13,Store001,SKU003,13,95,27.47,32.96,3,SUP003,Books,,0,None,9.285714285714286,0.5124098617067465,C,10.087258421679966,19.27248223318863,37.94440127882282,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-13,Store002,SKU001,17,36,305.84,367.01,7,SUP001,Electronics,,0,None,12.142857142857142,0.48777608644303344,C,14.036779212620559,22.03892660077359,99.03677921262056,0,True,63.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-13,Store002,SKU002,19,31,69.57,144.82,5,SUP002,Clothing,,0,None,12.142857142857142,0.5114843407900957,C,12.823879339210837,22.03892660077359,73.53816505349654,0,True,42.53816505349654,Medium,4669,52.778082191780825,88.46475290697674
2023-04-13,Store002,SKU003,19,85,27.47,32.96,3,SUP003,Books,,0,None,11.142857142857142,0.5196382683114912,C,10.218394694715325,21.111946516469903,43.64696612328676,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-13,Store003,SKU001,8,35,305.84,367.01,7,SUP001,Electronics,,0,None,14.428571428571429,0.47559981845990906,C,13.637857369667923,24.023797725231894,114.63785736966793,0,True,79.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-13,Store003,SKU002,12,45,69.57,144.82,5,SUP002,Clothing,,0,None,9.571428571428571,0.44687170121026343,C,10.484026374443221,19.566735620873065,58.34116923158608,0,True,13.341169231586079,Low,4369,54.772602739726025,79.76615646258503
2023-04-13,Store003,SKU003,2,16,27.47,32.96,3,SUP003,Books,,0,None,9.857142857142858,0.49263346168064476,C,9.626516732683555,19.85662897587892,39.197945304112125,0,True,23.197945304112125,Low,3639,54.92602739726028,66.25274341580207
2023-04-14,Store001,SKU001,10,20,305.84,367.01,7,SUP001,Electronics,,0,None,12.857142857142858,0.4469480032434872,C,12.78266391216064,22.677868380553633,102.78266391216064,0,True,82.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-14,Store001,SKU002,4,99,69.57,144.82,5,SUP002,Clothing,,0,None,8.714285714285714,0.4888827050106926,C,11.603530548078444,18.670067717376618,55.174959119507015,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-14,Store001,SKU003,9,14,27.47,32.96,3,SUP003,Books,2023-04-01,60,Delivered,9.142857142857142,0.5124098617067465,C,10.087258421679966,19.123657749350297,37.51582985025139,0,True,23.515829850251393,Low,3666,55.73424657534247,65.77643415425453
2023-04-14,Store002,SKU001,10,62,305.84,367.01,7,SUP001,Electronics,,0,None,12.714285714285714,0.48777608644303344,C,14.036779212620559,22.551528297909847,103.03677921262056,0,True,41.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-14,Store002,SKU002,7,72,69.57,144.82,5,SUP002,Clothing,,0,None,11.571428571428571,0.5114843407900957,C,12.823879339210837,21.514114968019086,70.6810221963537,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-04-14,Store002,SKU003,6,86,27.47,32.96,3,SUP003,Books,,0,None,10.857142857142858,0.5196382683114912,C,10.218394694715325,20.83952289006911,42.7898232661439,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-14,Store003,SKU001,19,54,305.84,367.01,7,SUP001,Electronics,,0,None,15.0,0.47559981845990906,C,13.637857369667923,24.49489742783178,118.63785736966793,0,True,64.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-14,Store003,SKU002,21,92,69.57,144.82,5,SUP002,Clothing,,0,None,10.285714285714286,0.44687170121026343,C,10.484026374443221,20.2837021134844,61.91259780301465,0,False,0.0,Low,4369,54.772602739726025,79.76615646258503
2023-04-14,Store003,SKU003,3,63,27.47,32.96,3,SUP003,Books,,0,None,9.428571428571429,0.49263346168064476,C,9.626516732683555,19.42016624910449,37.91223101839784,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-15,Store001,SKU001,11,23,305.84,367.01,7,SUP001,Electronics,,0,None,12.0,0.4469480032434872,C,12.78266391216064,21.908902300206645,96.78266391216064,0,True,73.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-15,Store001,SKU002,9,31,69.57,144.82,5,SUP002,Clothing,,0,None,8.142857142857142,0.4888827050106926,C,11.603530548078444,18.04755622554715,52.317816262364154,0,True,21.317816262364154,Low,4420,53.88219178082192,82.03081303706716
2023-04-15,Store001,SKU003,15,14,27.47,32.96,3,SUP003,Books,,0,None,9.571428571428571,0.5124098617067465,C,10.087258421679966,19.566735620873065,38.801544135965685,0,True,24.801544135965685,Low,3666,55.73424657534247,65.77643415425453
2023-04-15,Store002,SKU001,11,11,305.84,367.01,7,SUP001,Electronics,,0,None,11.0,0.48777608644303344,C,14.036779212620559,20.97617696340303,91.03677921262056,0,True,80.03677921262056,High,5359,54.868493150684934,97.6698956408848
2023-04-15,Store002,SKU002,15,37,69.57,144.82,5,SUP002,Clothing,,0,None,10.285714285714286,0.5114843407900957,C,12.823879339210837,20.2837021134844,64.25245076778226,0,True,27.252450767782264,Low,4669,52.778082191780825,88.46475290697674
2023-04-15,Store002,SKU003,6,12,27.47,32.96,3,SUP003,Books,,0,None,10.571428571428571,0.5196382683114912,C,10.218394694715325,20.56349053193895,41.93268040900104,0,True,29.932680409001037,Low,3662,54.57260273972603,67.10326823635724
2023-04-15,Store003,SKU001,12,50,305.84,367.01,7,SUP001,Electronics,,0,None,15.428571428571429,0.47559981845990906,C,13.637857369667923,24.84236013632475,121.63785736966793,0,True,71.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-15,Store003,SKU002,6,49,69.57,144.82,5,SUP002,Clothing,,0,None,9.714285714285714,0.44687170121026343,C,10.484026374443221,19.712215212183246,59.05545494587179,0,True,10.055454945871787,Low,4369,54.772602739726025,79.76615646258503
2023-04-15,Store003,SKU003,1,91,27.47,32.96,3,SUP003,Books,,0,None,8.571428571428571,0.49263346168064476,C,9.626516732683555,18.51640199545103,35.34080244696927,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-16,Store001,SKU001,6,91,305.84,367.01,7,SUP001,Electronics,,0,None,10.285714285714286,0.4469480032434872,C,12.78266391216064,20.2837021134844,84.78266391216064,0,False,0.0,Low,5326,55.054794520547944,96.73998507091316
2023-04-16,Store001,SKU002,7,62,69.57,144.82,5,SUP002,Clothing,,0,None,7.428571428571429,0.4888827050106926,C,11.603530548078444,17.237832147426694,48.74638769093559,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-16,Store001,SKU003,11,45,27.47,32.96,3,SUP003,Books,,0,None,10.428571428571429,0.5124098617067465,C,10.087258421679966,20.42407542932745,41.372972707394254,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-16,Store002,SKU001,11,84,305.84,367.01,7,SUP001,Electronics,,0,None,11.142857142857142,0.48777608644303344,C,14.036779212620559,21.111946516469903,92.03677921262056,0,True,8.036779212620559,Low,5359,54.868493150684934,97.6698956408848
2023-04-16,Store002,SKU002,7,86,69.57,144.82,5,SUP002,Clothing,,0,None,11.0,0.5114843407900957,C,12.823879339210837,20.97617696340303,67.82387933921083,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-04-16,Store002,SKU003,11,10,27.47,32.96,3,SUP003,Books,,0,None,9.857142857142858,0.5196382683114912,C,10.218394694715325,19.85662897587892,39.7898232661439,0,True,29.789823266143898,Medium,3662,54.57260273972603,67.10326823635724
2023-04-16,Store003,SKU001,25,17,305.84,367.01,7,SUP001,Electronics,,0,None,17.0,0.47559981845990906,C,13.637857369667923,26.076809620810597,132.63785736966793,0,True,115.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-16,Store003,SKU002,21,55,69.57,144.82,5,SUP002,Clothing,,0,None,12.142857142857142,0.44687170121026343,C,10.484026374443221,22.03892660077359,71.19831208872893,0,True,16.198312088728926,Low,4369,54.772602739726025,79.76615646258503
2023-04-16,Store003,SKU003,10,10,27.47,32.96,3,SUP003,Books,,0,None,7.857142857142857,0.49263346168064476,C,9.626516732683555,17.728105208558365,33.197945304112125,0,True,23.197945304112125,Low,3639,54.92602739726028,66.25274341580207
2023-04-17,Store001,SKU001,16,94,305.84,367.01,7,SUP001,Electronics,,0,None,11.0,0.4469480032434872,C,12.78266391216064,20.97617696340303,89.78266391216064,0,False,0.0,Low,5326,55.054794520547944,96.73998507091316
2023-04-17,Store001,SKU002,13,61,69.57,144.82,5,SUP002,Clothing,,0,None,7.571428571428571,0.4888827050106926,C,11.603530548078444,17.40279123753264,49.4606734052213,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-17,Store001,SKU003,3,65,27.47,32.96,3,SUP003,Books,,0,None,9.714285714285714,0.5124098617067465,C,10.087258421679966,19.712215212183246,39.2301155645371,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-17,Store002,SKU001,15,57,305.84,367.01,7,SUP001,Electronics,,0,None,11.714285714285714,0.48777608644303344,C,14.036779212620559,21.64651077128664,96.03677921262056,0,True,39.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-17,Store002,SKU002,8,24,69.57,144.82,5,SUP002,Clothing,,0,None,11.285714285714286,0.5114843407900957,C,12.823879339210837,21.246848505803666,69.25245076778226,0,True,45.252450767782264,Medium,4669,52.778082191780825,88.46475290697674
2023-04-17,Store002,SKU003,12,24,27.47,32.96,3,SUP003,Books,,0,None,10.0,0.5196382683114912,C,10.218394694715325,20.0,40.21839469471533,0,True,16.21839469471533,Low,3662,54.57260273972603,67.10326823635724
2023-04-17,Store003,SKU001,7,42,305.84,367.01,7,SUP001,Electronics,,0,None,15.714285714285714,0.47559981845990906,C,13.637857369667923,25.071326821120348,123.63785736966793,0,True,81.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-17,Store003,SKU002,12,69,69.57,144.82,5,SUP002,Clothing,,0,None,11.857142857142858,0.44687170121026343,C,10.484026374443221,21.778101714468008,69.76974066015751,0,True,0.7697406601575096,Low,4369,54.772602739726025,79.76615646258503
2023-04-17,Store003,SKU003,3,11,27.47,32.96,3,SUP003,Books,2023-04-07,26,Delivered,6.571428571428571,0.49263346168064476,C,9.626516732683555,16.21286966755555,29.34080244696927,0,True,18.34080244696927,Low,3639,54.92602739726028,66.25274341580207
2023-04-18,Store001,SKU001,20,46,305.84,367.01,7,SUP001,Electronics,,0,None,12.714285714285714,0.4469480032434872,C,12.78266391216064,22.551528297909847,101.78266391216064,0,True,55.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-18,Store001,SKU002,16,59,69.57,144.82,5,SUP002,Clothing,,0,None,9.142857142857142,0.4888827050106926,C,11.603530548078444,19.123657749350297,57.317816262364154,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-18,Store001,SKU003,3,63,27.47,32.96,3,SUP003,Books,,0,None,9.285714285714286,0.5124098617067465,C,10.087258421679966,19.27248223318863,37.94440127882282,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-18,Store002,SKU001,9,64,305.84,367.01,7,SUP001,Electronics,2023-04-17,69,Pending,11.428571428571429,0.48777608644303344,C,14.036779212620559,21.38089935299395,25.03677921262056,69,False,0.0,Low,5359,54.868493150684934,97.6698956408848
2023-04-18,Store002,SKU002,17,82,69.57,144.82,5,SUP002,Clothing,,0,None,11.857142857142858,0.5114843407900957,C,12.823879339210837,21.778101714468008,72.10959362492513,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-04-18,Store002,SKU003,5,47,27.47,32.96,3,SUP003,Books,,0,None,9.142857142857142,0.5196382683114912,C,10.218394694715325,19.123657749350297,37.64696612328675,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-18,Store003,SKU001,1,76,305.84,367.01,7,SUP001,Electronics,,0,None,13.857142857142858,0.47559981845990906,C,13.637857369667923,23.543273227945903,110.63785736966793,0,True,34.63785736966793,Low,5340,54.12876712328767,98.65364174722883
2023-04-18,Store003,SKU002,4,26,69.57,144.82,5,SUP002,Clothing,,0,None,12.285714285714286,0.44687170121026343,C,10.484026374443221,22.168188275738085,71.91259780301465,0,True,45.91259780301465,Medium,4369,54.772602739726025,79.76615646258503
2023-04-18,Store003,SKU003,7,84,27.47,32.96,3,SUP003,Books,,0,None,5.857142857142857,0.49263346168064476,C,9.626516732683555,15.306394555404427,27.197945304112125,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-19,Store001,SKU001,11,68,305.84,367.01,7,SUP001,Electronics,,0,None,12.857142857142858,0.4469480032434872,C,12.78266391216064,22.677868380553633,102.78266391216064,0,True,34.78266391216064,Low,5326,55.054794520547944,96.73998507091316
2023-04-19,Store001,SKU002,16,15,69.57,144.82,5,SUP002,Clothing,,0,None,10.0,0.4888827050106926,C,11.603530548078444,20.0,61.603530548078446,0,True,46.603530548078446,Medium,4420,53.88219178082192,82.03081303706716
2023-04-19,Store001,SKU003,8,30,27.47,32.96,3,SUP003,Books,2023-04-13,99,Delivered,8.857142857142858,0.5124098617067465,C,10.087258421679966,18.822478962286407,36.65868699310854,0,True,6.658686993108539,Low,3666,55.73424657534247,65.77643415425453
2023-04-19,Store002,SKU001,17,52,305.84,367.01,7,SUP001,Electronics,,0,None,12.857142857142858,0.48777608644303344,C,14.036779212620559,22.677868380553633,104.03677921262056,0,True,52.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-19,Store002,SKU002,5,24,69.57,144.82,5,SUP002,Clothing,,0,None,11.142857142857142,0.5114843407900957,C,12.823879339210837,21.111946516469903,68.53816505349654,0,True,44.53816505349654,Medium,4669,52.778082191780825,88.46475290697674
2023-04-19,Store002,SKU003,2,68,27.47,32.96,3,SUP003,Books,,0,None,8.714285714285714,0.5196382683114912,C,10.218394694715325,18.670067717376618,36.36125183757247,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-19,Store003,SKU001,1,48,305.84,367.01,7,SUP001,Electronics,,0,None,10.428571428571429,0.47559981845990906,C,13.637857369667923,20.42407542932745,86.63785736966793,0,True,38.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-19,Store003,SKU002,11,22,69.57,144.82,5,SUP002,Clothing,,0,None,12.428571428571429,0.44687170121026343,C,10.484026374443221,22.296700588716195,72.62688351730037,0,True,50.62688351730037,Medium,4369,54.772602739726025,79.76615646258503
2023-04-19,Store003,SKU003,10,33,27.47,32.96,3,SUP003,Books,,0,None,5.142857142857143,0.49263346168064476,C,9.626516732683555,14.342743312012724,25.055088161254986,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-20,Store001,SKU001,18,62,305.84,367.01,7,SUP001,Electronics,,0,None,13.142857142857142,0.4469480032434872,C,12.78266391216064,22.92846016884443,104.78266391216064,0,True,42.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-20,Store001,SKU002,12,53,69.57,144.82,5,SUP002,Clothing,,0,None,11.0,0.4888827050106926,C,11.603530548078444,20.97617696340303,66.60353054807844,0,True,13.603530548078439,Low,4420,53.88219178082192,82.03081303706716
2023-04-20,Store001,SKU003,7,34,27.47,32.96,3,SUP003,Books,,0,None,8.0,0.5124098617067465,C,10.087258421679966,17.88854381999832,34.08725842167996,0,True,0.08725842167996234,Low,3666,55.73424657534247,65.77643415425453
2023-04-20,Store002,SKU001,6,70,305.84,367.01,7,SUP001,Electronics,,0,None,11.285714285714286,0.48777608644303344,C,14.036779212620559,21.246848505803666,93.03677921262056,0,True,23.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-04-20,Store002,SKU002,11,54,69.57,144.82,5,SUP002,Clothing,,0,None,10.0,0.5114843407900957,C,12.823879339210837,20.0,62.82387933921083,0,True,8.823879339210833,Low,4669,52.778082191780825,88.46475290697674
2023-04-20,Store002,SKU003,6,73,27.47,32.96,3,SUP003,Books,,0,None,6.857142857142857,0.5196382683114912,C,10.218394694715325,16.5615734242165,30.789823266143895,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-20,Store003,SKU001,8,82,305.84,367.01,7,SUP001,Electronics,2023-04-15,24,Pending,10.428571428571429,0.47559981845990906,C,13.637857369667923,20.42407542932745,62.63785736966793,24,False,0.0,Low,5340,54.12876712328767,98.65364174722883
2023-04-20,Store003,SKU002,4,77,69.57,144.82,5,SUP002,Clothing,,0,None,11.285714285714286,0.44687170121026343,C,10.484026374443221,21.246848505803666,66.91259780301465,0,False,0.0,Low,4369,54.772602739726025,79.76615646258503
2023-04-20,Store003,SKU003,18,47,27.47,32.96,3,SUP003,Books,,0,None,7.428571428571429,0.49263346168064476,C,9.626516732683555,17.237832147426694,31.91223101839784,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-21,Store001,SKU001,5,74,305.84,367.01,7,SUP001,Electronics,,0,None,12.428571428571429,0.4469480032434872,C,12.78266391216064,22.296700588716195,99.78266391216064,0,True,25.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-04-21,Store001,SKU002,10,32,69.57,144.82,5,SUP002,Clothing,,0,None,11.857142857142858,0.4888827050106926,C,11.603530548078444,21.778101714468008,70.88924483379273,0,True,38.88924483379273,Medium,4420,53.88219178082192,82.03081303706716
2023-04-21,Store001,SKU003,11,69,27.47,32.96,3,SUP003,Books,,0,None,8.285714285714286,0.5124098617067465,C,10.087258421679966,18.20517979665599,34.94440127882282,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-21,Store002,SKU001,20,97,305.84,367.01,7,SUP001,Electronics,,0,None,12.714285714285714,0.48777608644303344,C,14.036779212620559,22.551528297909847,103.03677921262056,0,True,6.036779212620559,Low,5359,54.868493150684934,97.6698956408848
2023-04-21,Store002,SKU002,17,60,69.57,144.82,5,SUP002,Clothing,,0,None,11.428571428571429,0.5114843407900957,C,12.823879339210837,21.38089935299395,69.96673648206799,0,True,9.966736482067986,Low,4669,52.778082191780825,88.46475290697674
2023-04-21,Store002,SKU003,9,24,27.47,32.96,3,SUP003,Books,,0,None,7.285714285714286,0.5196382683114912,C,10.218394694715325,17.07127913861675,32.07553755185818,0,True,8.075537551858183,Low,3662,54.57260273972603,67.10326823635724
2023-04-21,Store003,SKU001,14,99,305.84,367.01,7,SUP001,Electronics,2023-03-27,89,Delivered,9.714285714285714,0.47559981845990906,C,13.637857369667923,19.712215212183246,81.63785736966793,0,False,0.0,Low,5340,54.12876712328767,98.65364174722883
2023-04-21,Store003,SKU002,22,28,69.57,144.82,5,SUP002,Clothing,2023-03-28,55,Delivered,11.428571428571429,0.44687170121026343,C,10.484026374443221,21.38089935299395,67.62688351730037,0,True,39.62688351730037,Medium,4369,54.772602739726025,79.76615646258503
2023-04-21,Store003,SKU003,9,16,27.47,32.96,3,SUP003,Books,,0,None,8.285714285714286,0.49263346168064476,C,9.626516732683555,18.20517979665599,34.483659589826416,0,True,18.483659589826416,Low,3639,54.92602739726028,66.25274341580207
2023-04-22,Store001,SKU001,15,60,305.84,367.01,7,SUP001,Electronics,,0,None,13.0,0.4469480032434872,C,12.78266391216064,22.80350850198276,103.78266391216064,0,True,43.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-22,Store001,SKU002,19,99,69.57,144.82,5,SUP002,Clothing,,0,None,13.285714285714286,0.4888827050106926,C,11.603530548078444,23.052734575936352,78.03210197664987,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-22,Store001,SKU003,6,59,27.47,32.96,3,SUP003,Books,,0,None,7.0,0.5124098617067465,C,10.087258421679966,16.73320053068151,31.087258421679966,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-22,Store002,SKU001,9,74,305.84,367.01,7,SUP001,Electronics,,0,None,12.428571428571429,0.48777608644303344,C,14.036779212620559,22.296700588716195,101.03677921262056,0,True,27.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-04-22,Store002,SKU002,14,12,69.57,144.82,5,SUP002,Clothing,,0,None,11.285714285714286,0.5114843407900957,C,12.823879339210837,21.246848505803666,69.25245076778226,0,True,57.252450767782264,Medium,4669,52.778082191780825,88.46475290697674
2023-04-22,Store002,SKU003,8,85,27.47,32.96,3,SUP003,Books,,0,None,7.571428571428571,0.5196382683114912,C,10.218394694715325,17.40279123753264,32.93268040900104,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-22,Store003,SKU001,24,18,305.84,367.01,7,SUP001,Electronics,,0,None,11.428571428571429,0.47559981845990906,C,13.637857369667923,21.38089935299395,93.63785736966793,0,True,75.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-04-22,Store003,SKU002,7,49,69.57,144.82,5,SUP002,Clothing,,0,None,11.571428571428571,0.44687170121026343,C,10.484026374443221,21.514114968019086,68.34116923158608,0,True,19.34116923158608,Low,4369,54.772602739726025,79.76615646258503
2023-04-22,Store003,SKU003,7,54,27.47,32.96,3,SUP003,Books,2023-04-15,22,Delivered,9.142857142857142,0.49263346168064476,C,9.626516732683555,19.123657749350297,37.055088161254986,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-04-23,Store001,SKU001,21,22,305.84,367.01,7,SUP001,Electronics,,0,None,15.142857142857142,0.4469480032434872,C,12.78266391216064,24.611263391266316,118.78266391216064,0,True,96.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-23,Store001,SKU002,20,53,69.57,144.82,5,SUP002,Clothing,2023-04-16,64,Shipped,15.142857142857142,0.4888827050106926,C,11.603530548078444,24.611263391266316,23.317816262364147,64,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-23,Store001,SKU003,13,58,27.47,32.96,3,SUP003,Books,,0,None,7.285714285714286,0.5124098617067465,C,10.087258421679966,17.07127913861675,31.944401278822824,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-23,Store002,SKU001,13,47,305.84,367.01,7,SUP001,Electronics,,0,None,12.714285714285714,0.48777608644303344,C,14.036779212620559,22.551528297909847,103.03677921262056,0,True,56.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-23,Store002,SKU002,9,26,69.57,144.82,5,SUP002,Clothing,,0,None,11.571428571428571,0.5114843407900957,C,12.823879339210837,21.514114968019086,70.6810221963537,0,True,44.681022196353695,Medium,4669,52.778082191780825,88.46475290697674
2023-04-23,Store002,SKU003,3,88,27.47,32.96,3,SUP003,Books,,0,None,6.428571428571429,0.5196382683114912,C,10.218394694715325,16.035674514745462,29.50410898042961,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-04-23,Store003,SKU001,12,49,305.84,367.01,7,SUP001,Electronics,,0,None,9.571428571428571,0.47559981845990906,C,13.637857369667923,19.566735620873065,80.63785736966793,0,True,31.637857369667927,Medium,5340,54.12876712328767,98.65364174722883
2023-04-23,Store003,SKU002,17,50,69.57,144.82,5,SUP002,Clothing,,0,None,11.0,0.44687170121026343,C,10.484026374443221,20.97617696340303,65.48402637444322,0,True,15.484026374443218,Low,4369,54.772602739726025,79.76615646258503
2023-04-23,Store003,SKU003,6,21,27.47,32.96,3,SUP003,Books,,0,None,8.571428571428571,0.49263346168064476,C,9.626516732683555,18.51640199545103,35.34080244696927,0,True,14.34080244696927,Low,3639,54.92602739726028,66.25274341580207
2023-04-24,Store001,SKU001,6,53,305.84,367.01,7,SUP001,Electronics,,0,None,13.714285714285714,0.4469480032434872,C,12.78266391216064,23.421601750764797,108.78266391216064,0,True,55.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-04-24,Store001,SKU002,12,96,69.57,144.82,5,SUP002,Clothing,,0,None,15.0,0.4888827050106926,C,11.603530548078444,24.49489742783178,86.60353054807844,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-04-24,Store001,SKU003,12,98,27.47,32.96,3,SUP003,Books,,0,None,8.571428571428571,0.5124098617067465,C,10.087258421679966,18.51640199545103,35.801544135965685,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-04-24,Store002,SKU001,10,51,305.84,367.01,7,SUP001,Electronics,2023-04-11,19,Delivered,12.0,0.48777608644303344,C,14.036779212620559,21.908902300206645,98.03677921262056,0,True,47.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-04-24,Store002,SKU002,10,45,69.57,144.82,5,SUP002,Clothing,,0,None,11.857142857142858,0.5114843407900957,C,12.823879339210837,21.778101714468008,72.10959362492513,0,True,27.109593624925125,Low,4669,52.778082191780825,88.46475290697674
